timestamp,yaw,pitch,distance,distance_noise,x_noise,y_noise,z_noise,object_id,color,color.1,color.2,id,x,y,z
0.082,5.169,-0.095,27.241,27.245,24.339,11.965,-2.598,22081.0,204.0,204.0,204.0,0.0,24.335,11.964,2.403
0.082,5.172,-0.124,27.18,27.165,24.155,11.965,-3.364,22081.0,72.0,204.0,204.0,0.0,24.168,11.972,1.634
0.082,5.172,-0.119,27.148,27.247,24.243,12.009,-3.238,22081.0,72.0,204.0,204.0,0.0,24.155,11.965,1.7730000000000001
0.082,5.172,-0.113,27.112,27.055,24.088,11.932,-3.058,22081.0,72.0,204.0,204.0,0.0,24.139,11.958,1.935
0.082,5.172,-0.106,27.081,27.131,24.175,11.975,-2.882,22081.0,72.0,204.0,204.0,0.0,24.129,11.953,2.123
0.082,5.172,-0.102,27.07,27.127,24.182,11.979,-2.761,22081.0,204.0,204.0,204.0,0.0,24.131,11.954,2.244
0.082,5.172,-0.095,27.05,27.071,24.148,11.962,-2.581,22081.0,204.0,204.0,204.0,0.0,24.129,11.953,2.421
0.082,5.172,-0.137,27.26,27.235,24.176,11.976,-3.72,22081.0,204.0,204.0,204.0,0.0,24.198,11.987,1.2759999999999998
0.082,5.172,-0.131,27.196,27.179,24.144,11.96,-3.561,22081.0,204.0,204.0,204.0,0.0,24.16,11.968,1.436
0.082,5.172,-0.088,27.032,26.99,24.091,11.934,-2.377,22081.0,204.0,204.0,204.0,0.0,24.128,11.952,2.619
0.082,5.172,-0.084,27.024,26.99,24.1,11.938,-2.257,22081.0,204.0,204.0,204.0,0.0,24.131,11.953,2.74
0.082,5.172,-0.077,27.02,27.069,24.184,11.98,-2.094,22081.0,204.0,204.0,204.0,0.0,24.139,11.958,2.91
0.082,5.172,-0.071,27.026,27.138,24.257,12.016,-1.929,22081.0,204.0,204.0,204.0,0.0,24.156,11.966,3.0789999999999997
0.082,5.172,-0.066,27.037,27.03,24.169,11.972,-1.784,22081.0,204.0,204.0,204.0,0.0,24.174,11.975,3.216
0.082,5.172,-0.06,27.062,27.087,24.229,12.002,-1.617,22081.0,204.0,204.0,204.0,0.0,24.206,11.991,3.384
