timestamp,yaw,pitch,distance,distance_noise,x_noise,y_noise,z_noise,object_id,color,color.1,color.2,id,x,y,z
0.082,5.145,-0.124,17.455,17.487,15.752,7.278,-2.166,22081.0,204.0,204.0,204.0,0.0,15.723,7.264,2.838
0.082,5.145,-0.119,17.469,17.454,15.732,7.268,-2.074,22081.0,204.0,204.0,204.0,0.0,15.746,7.274,2.924
0.082,5.145,-0.149,17.485,17.51,15.72,7.262,-2.597,22081.0,204.0,204.0,204.0,0.0,15.697,7.252,2.407
0.082,5.145,-0.142,17.469,17.512,15.736,7.27,-2.486,22081.0,204.0,204.0,204.0,0.0,15.698,7.252,2.52
0.082,5.145,-0.137,17.459,17.438,15.682,7.245,-2.382,22081.0,204.0,204.0,204.0,0.0,15.7,7.254,2.615
0.082,5.145,-0.131,17.453,17.448,15.703,7.255,-2.286,22081.0,204.0,204.0,204.0,0.0,15.707,7.257,2.713
0.082,5.145,-0.18,17.622,17.613,15.73,7.267,-3.16,22081.0,72.0,204.0,204.0,0.0,15.738,7.271,1.839
0.082,5.145,-0.172,17.565,17.522,15.673,7.241,-2.993,22081.0,72.0,204.0,204.0,0.0,15.711,7.258,2.0
0.082,5.145,-0.164,17.524,17.447,15.626,7.219,-2.843,22081.0,72.0,204.0,204.0,0.0,15.695,7.251,2.144
0.082,5.145,-0.155,17.505,17.447,15.648,7.23,-2.696,22081.0,204.0,204.0,204.0,0.0,15.7,7.253,2.295
0.082,5.148,-0.124,17.373,17.392,15.645,7.285,-2.154,22081.0,204.0,204.0,204.0,0.0,15.628,7.277,2.848
0.082,5.148,-0.119,17.369,17.405,15.666,7.295,-2.069,22081.0,204.0,204.0,204.0,0.0,15.634,7.28,2.936
0.082,5.148,-0.113,17.369,17.257,15.543,7.238,-1.951,22081.0,204.0,204.0,204.0,0.0,15.645,7.285,3.037
0.082,5.148,-0.106,17.372,17.436,15.717,7.319,-1.852,22081.0,204.0,204.0,204.0,0.0,15.659,7.292,3.1550000000000002
0.082,5.148,-0.149,17.425,17.505,15.694,7.308,-2.596,22081.0,204.0,204.0,204.0,0.0,15.621,7.274,2.416
0.082,5.148,-0.142,17.408,17.399,15.613,7.27,-2.47,22081.0,204.0,204.0,204.0,0.0,15.621,7.274,2.529
0.082,5.148,-0.102,17.377,17.457,15.743,7.331,-1.777,22081.0,204.0,204.0,204.0,0.0,15.671,7.297,3.231
0.082,5.148,-0.095,17.395,17.389,15.692,7.307,-1.658,22081.0,204.0,204.0,204.0,0.0,15.697,7.31,3.341
0.082,5.148,-0.137,17.395,17.393,15.619,7.273,-2.376,22081.0,204.0,204.0,204.0,0.0,15.621,7.274,2.624
0.082,5.148,-0.131,17.383,17.298,15.546,7.239,-2.267,22081.0,204.0,204.0,204.0,0.0,15.623,7.275,2.722
0.082,5.148,-0.088,17.434,17.357,15.673,7.298,-1.529,22081.0,204.0,204.0,204.0,0.0,15.743,7.331,3.464
0.082,5.148,-0.198,17.608,17.533,15.583,7.256,-3.451,22081.0,204.0,204.0,204.0,0.0,15.65,7.288,1.5339999999999998
0.082,5.148,-0.188,17.579,17.613,15.685,7.304,-3.293,22081.0,72.0,204.0,204.0,0.0,15.654,7.29,1.713
0.082,5.148,-0.18,17.536,17.517,15.622,7.275,-3.143,22081.0,72.0,204.0,204.0,0.0,15.639,7.283,1.854
0.082,5.148,-0.172,17.495,17.538,15.665,7.295,-2.996,22081.0,72.0,204.0,204.0,0.0,15.627,7.277,2.012
0.082,5.148,-0.164,17.465,17.328,15.498,7.217,-2.824,22081.0,72.0,204.0,204.0,0.0,15.621,7.274,2.154
0.082,5.148,-0.155,17.443,17.429,15.61,7.269,-2.693,22081.0,204.0,204.0,204.0,0.0,15.623,7.275,2.305
0.082,5.148,-0.209,17.67,17.729,15.722,7.321,-3.677,22081.0,204.0,204.0,204.0,0.0,15.67,7.297,1.335
0.082,5.151,-0.124,17.343,17.392,15.623,7.333,-2.154,22081.0,204.0,204.0,204.0,0.0,15.579,7.312,2.852
0.082,5.151,-0.119,17.337,17.342,15.587,7.316,-2.061,22081.0,204.0,204.0,204.0,0.0,15.583,7.314,2.939
0.082,5.151,-0.113,17.332,17.215,15.484,7.267,-1.946,22081.0,204.0,204.0,204.0,0.0,15.589,7.317,3.041
0.082,5.151,-0.106,17.33,17.373,15.638,7.339,-1.845,22081.0,204.0,204.0,204.0,0.0,15.6,7.321,3.159
0.082,5.151,-0.149,17.401,17.397,15.574,7.31,-2.58,22081.0,204.0,204.0,204.0,0.0,15.578,7.311,2.419
0.082,5.151,-0.142,17.384,17.37,15.565,7.305,-2.466,22081.0,204.0,204.0,204.0,0.0,15.577,7.311,2.532
0.082,5.151,-0.102,17.332,17.349,15.624,7.333,-1.766,22081.0,204.0,204.0,204.0,0.0,15.609,7.326,3.2359999999999998
0.082,5.151,-0.095,17.345,17.375,15.657,7.349,-1.657,22081.0,204.0,204.0,204.0,0.0,15.63,7.336,3.346
0.082,5.151,-0.137,17.37,17.314,15.526,7.287,-2.365,22081.0,204.0,204.0,204.0,0.0,15.577,7.311,2.627
0.082,5.151,-0.131,17.357,17.307,15.532,7.29,-2.268,22081.0,204.0,204.0,204.0,0.0,15.577,7.311,2.726
0.082,5.151,-0.088,17.373,17.348,15.643,7.342,-1.528,22081.0,204.0,204.0,204.0,0.0,15.666,7.353,3.4699999999999998
0.082,5.151,-0.084,17.416,17.357,15.658,7.349,-1.452,22081.0,204.0,204.0,204.0,0.0,15.71,7.373,3.543
0.082,5.151,-0.198,17.583,17.542,15.57,7.307,-3.453,22081.0,204.0,204.0,204.0,0.0,15.606,7.324,1.5390000000000001
0.082,5.151,-0.188,17.518,17.58,15.634,7.338,-3.287,22081.0,204.0,1.0,0.0,0.0,15.579,7.312,1.725
0.082,5.151,-0.18,17.506,17.534,15.615,7.329,-3.146,22081.0,72.0,204.0,204.0,0.0,15.59,7.317,1.8599999999999999
0.082,5.151,-0.172,17.468,17.461,15.574,7.31,-2.983,22081.0,72.0,204.0,204.0,0.0,15.581,7.313,2.016
0.082,5.151,-0.164,17.441,17.307,15.458,7.255,-2.821,22081.0,72.0,204.0,204.0,0.0,15.577,7.311,2.158
0.082,5.151,-0.155,17.419,17.335,15.504,7.277,-2.679,22081.0,204.0,204.0,204.0,0.0,15.579,7.312,2.308
0.082,5.151,-0.216,17.744,17.736,15.683,7.36,-3.8,22081.0,204.0,204.0,204.0,0.0,15.69,7.364,1.198
0.082,5.151,-0.209,17.622,17.718,15.69,7.364,-3.674,22081.0,204.0,204.0,204.0,0.0,15.605,7.324,1.3450000000000002
0.082,5.154,-0.124,17.326,17.366,15.577,7.368,-2.151,22081.0,204.0,204.0,204.0,0.0,15.541,7.351,2.854
0.082,5.154,-0.119,17.319,17.328,15.553,7.357,-2.059,22081.0,6.0,6.0,6.0,0.0,15.545,7.353,2.942
0.082,5.154,-0.113,17.314,17.142,15.397,7.283,-1.938,22081.0,6.0,6.0,6.0,0.0,15.551,7.356,3.043
0.082,5.154,-0.106,17.313,17.324,15.572,7.366,-1.84,22081.0,6.0,6.0,6.0,0.0,15.562,7.361,3.161
0.082,5.154,-0.149,17.383,17.392,15.548,7.354,-2.579,22081.0,204.0,204.0,204.0,0.0,15.54,7.351,2.422
0.082,5.154,-0.142,17.366,17.413,15.581,7.37,-2.472,22081.0,204.0,204.0,204.0,0.0,15.539,7.35,2.535
0.082,5.154,-0.102,17.315,17.373,15.623,7.39,-1.768,22081.0,6.0,6.0,6.0,0.0,15.571,7.365,3.237
0.082,5.154,-0.095,17.324,17.296,15.564,7.362,-1.649,22081.0,204.0,204.0,204.0,0.0,15.589,7.374,3.348
0.082,5.154,-0.137,17.352,17.4,15.582,7.37,-2.377,22081.0,204.0,204.0,204.0,0.0,15.539,7.35,2.63
0.082,5.154,-0.131,17.339,17.322,15.524,7.343,-2.27,22081.0,204.0,204.0,204.0,0.0,15.539,7.35,2.728
0.082,5.154,-0.088,17.35,17.321,15.597,7.378,-1.526,22081.0,204.0,204.0,204.0,0.0,15.623,7.39,3.472
0.082,5.154,-0.084,17.385,17.274,15.56,7.36,-1.445,22081.0,204.0,204.0,204.0,0.0,15.66,7.408,3.5460000000000003
0.082,5.154,-0.077,18.157,18.201,16.404,7.759,-1.408,22081.0,204.0,204.0,204.0,0.0,16.364,7.74,3.5949999999999998
0.082,5.154,-0.198,17.568,17.495,15.506,7.335,-3.444,22081.0,72.0,204.0,204.0,0.0,15.57,7.365,1.5419999999999998
0.082,5.154,-0.188,17.515,17.537,15.573,7.367,-3.279,22081.0,204.0,1.0,0.0,0.0,15.554,7.357,1.725
0.082,5.154,-0.18,17.487,17.543,15.601,7.38,-3.147,22081.0,72.0,204.0,204.0,0.0,15.552,7.356,1.863
0.082,5.154,-0.172,17.45,17.445,15.538,7.35,-2.98,22081.0,72.0,204.0,204.0,0.0,15.542,7.352,2.019
0.082,5.154,-0.164,17.423,17.273,15.406,7.287,-2.815,22081.0,72.0,204.0,204.0,0.0,15.539,7.35,2.16
0.082,5.154,-0.155,17.403,17.304,15.455,7.31,-2.674,22081.0,204.0,204.0,204.0,0.0,15.543,7.352,2.311
0.082,5.154,-0.216,17.705,17.75,15.673,7.414,-3.803,22081.0,204.0,204.0,204.0,0.0,15.633,7.395,1.206
0.082,5.154,-0.209,17.602,17.636,15.595,7.377,-3.657,22081.0,204.0,204.0,204.0,0.0,15.566,7.363,1.35
0.082,5.157,-0.124,17.314,17.32,15.514,7.396,-2.145,22081.0,204.0,204.0,204.0,0.0,15.509,7.393,2.856
0.082,5.157,-0.119,17.307,17.314,15.519,7.398,-2.058,22081.0,6.0,6.0,6.0,0.0,15.512,7.395,2.943
0.082,5.157,-0.113,17.301,17.224,15.448,7.365,-1.947,22081.0,6.0,6.0,6.0,0.0,15.517,7.397,3.044
0.082,5.157,-0.106,17.298,17.342,15.565,7.42,-1.842,22081.0,6.0,6.0,6.0,0.0,15.526,7.401,3.1630000000000003
0.082,5.157,-0.149,17.374,17.417,15.548,7.412,-2.583,22081.0,204.0,204.0,204.0,0.0,15.51,7.394,2.423
0.082,5.157,-0.142,17.357,17.4,15.548,7.412,-2.47,22081.0,204.0,204.0,204.0,0.0,15.509,7.393,2.536
0.082,5.157,-0.102,17.299,17.399,15.624,7.448,-1.771,22081.0,6.0,6.0,6.0,0.0,15.534,7.405,3.239
0.082,5.157,-0.095,17.307,17.313,15.557,7.416,-1.651,22081.0,6.0,6.0,6.0,0.0,15.552,7.414,3.35
0.082,5.157,-0.137,17.343,17.344,15.509,7.394,-2.369,22081.0,204.0,204.0,204.0,0.0,15.508,7.393,2.631
0.082,5.157,-0.131,17.329,17.243,15.43,7.356,-2.259,22081.0,204.0,204.0,204.0,0.0,15.508,7.393,2.729
0.082,5.157,-0.088,17.334,17.299,15.554,7.415,-1.524,22081.0,6.0,6.0,6.0,0.0,15.586,7.43,3.473
0.082,5.157,-0.084,17.369,17.268,15.533,7.405,-1.444,22081.0,204.0,204.0,204.0,0.0,15.624,7.448,3.5469999999999997
0.082,5.157,-0.077,17.876,17.976,16.178,7.712,-1.391,22081.0,204.0,204.0,204.0,0.0,16.088,7.67,3.617
0.082,5.157,-0.198,17.554,17.514,15.5,7.389,-3.447,22081.0,72.0,204.0,204.0,0.0,15.535,7.406,1.545
0.082,5.157,-0.188,17.513,17.555,15.567,7.421,-3.282,22081.0,72.0,204.0,204.0,0.0,15.53,7.403,1.726
0.082,5.157,-0.18,17.481,17.503,15.543,7.41,-3.14,22081.0,204.0,204.0,204.0,0.0,15.523,7.4,1.8639999999999999
0.082,5.157,-0.172,17.444,17.339,15.422,7.352,-2.962,22081.0,204.0,204.0,204.0,0.0,15.514,7.396,2.02
0.082,5.157,-0.164,17.417,17.248,15.361,7.323,-2.811,22081.0,204.0,204.0,204.0,0.0,15.512,7.395,2.161
0.082,5.157,-0.155,17.392,17.38,15.5,7.389,-2.685,22081.0,204.0,204.0,204.0,0.0,15.511,7.394,2.313
0.082,5.157,-0.216,17.684,17.77,15.668,7.469,-3.807,22081.0,204.0,204.0,204.0,0.0,15.592,7.433,1.2109999999999999
0.082,5.157,-0.209,17.584,17.58,15.524,7.401,-3.646,22081.0,204.0,204.0,204.0,0.0,15.528,7.402,1.3530000000000002
0.082,5.16,-0.124,17.306,17.318,15.49,7.442,-2.145,22081.0,204.0,204.0,204.0,0.0,15.479,7.436,2.857
0.082,5.16,-0.119,17.298,17.365,15.541,7.466,-2.064,22081.0,6.0,6.0,6.0,0.0,15.482,7.438,2.944
0.082,5.16,-0.113,17.292,17.19,15.395,7.396,-1.943,22081.0,6.0,6.0,6.0,0.0,15.487,7.44,3.045
0.082,5.16,-0.106,17.289,17.314,15.518,7.455,-1.839,22081.0,6.0,6.0,6.0,0.0,15.496,7.445,3.1639999999999997
0.082,5.16,-0.149,17.366,17.387,15.499,7.446,-2.578,22081.0,204.0,204.0,204.0,0.0,15.48,7.437,2.425
0.082,5.16,-0.142,17.348,17.377,15.504,7.449,-2.467,22081.0,204.0,204.0,204.0,0.0,15.479,7.436,2.537
0.082,5.16,-0.102,17.291,17.329,15.539,7.465,-1.764,22081.0,6.0,6.0,6.0,0.0,15.504,7.449,3.24
0.082,5.16,-0.095,17.299,17.294,15.517,7.455,-1.649,22081.0,6.0,6.0,6.0,0.0,15.522,7.457,3.351
0.082,5.16,-0.137,17.334,17.342,15.485,7.44,-2.369,22081.0,204.0,204.0,204.0,0.0,15.478,7.436,2.632
0.082,5.16,-0.131,17.321,17.273,15.435,7.415,-2.263,22081.0,204.0,204.0,204.0,0.0,15.478,7.436,2.73
0.082,5.16,-0.088,17.325,17.35,15.578,7.484,-1.528,22081.0,6.0,6.0,6.0,0.0,15.556,7.473,3.474
0.082,5.16,-0.084,17.358,17.245,15.489,7.442,-1.442,22081.0,6.0,6.0,6.0,0.0,15.591,7.491,3.548
0.082,5.16,-0.077,17.732,17.735,15.938,7.657,-1.372,22081.0,204.0,204.0,204.0,0.0,15.936,7.656,3.628
0.082,5.16,-0.071,19.493,19.551,17.578,8.445,-1.39,22081.0,204.0,204.0,204.0,0.0,17.526,8.42,3.615
0.082,5.16,-0.198,17.545,17.432,15.406,7.401,-3.431,22081.0,72.0,204.0,204.0,0.0,15.505,7.449,1.5470000000000002
0.082,5.16,-0.188,17.508,17.598,15.583,7.486,-3.29,22081.0,204.0,204.0,204.0,0.0,15.503,7.448,1.726
0.082,5.16,-0.18,17.471,17.481,15.502,7.447,-3.136,22081.0,204.0,204.0,204.0,0.0,15.492,7.443,1.866
0.082,5.16,-0.172,17.435,17.418,15.469,7.432,-2.975,22081.0,204.0,204.0,204.0,0.0,15.484,7.439,2.022
0.082,5.16,-0.164,17.409,17.244,15.336,7.368,-2.81,22081.0,204.0,204.0,204.0,0.0,15.482,7.438,2.163
0.082,5.16,-0.155,17.383,17.344,15.446,7.42,-2.68,22081.0,204.0,204.0,204.0,0.0,15.481,7.437,2.314
0.082,5.16,-0.216,17.671,17.715,15.597,7.493,-3.796,22081.0,204.0,204.0,204.0,0.0,15.558,7.474,1.214
0.082,5.16,-0.209,17.575,17.627,15.543,7.467,-3.656,22081.0,204.0,204.0,204.0,0.0,15.498,7.445,1.355
0.082,5.163,-0.124,17.299,17.313,15.463,7.486,-2.144,22081.0,204.0,204.0,204.0,0.0,15.45,7.48,2.858
0.082,5.163,-0.119,17.291,17.259,15.424,7.467,-2.051,22081.0,204.0,204.0,204.0,0.0,15.453,7.481,2.945
0.082,5.163,-0.113,17.284,17.183,15.367,7.44,-1.942,22081.0,6.0,6.0,6.0,0.0,15.457,7.483,3.0460000000000003
0.082,5.163,-0.106,17.281,17.324,15.505,7.506,-1.84,22081.0,6.0,6.0,6.0,0.0,15.466,7.488,3.1639999999999997
0.082,5.163,-0.149,17.366,17.362,15.454,7.482,-2.575,22081.0,204.0,204.0,204.0,0.0,15.458,7.484,2.425
0.082,5.163,-0.142,17.35,17.355,15.462,7.486,-2.464,22081.0,204.0,204.0,204.0,0.0,15.458,7.484,2.537
0.082,5.163,-0.102,17.282,17.314,15.503,7.506,-1.762,22081.0,6.0,6.0,6.0,0.0,15.474,7.492,3.241
0.082,5.163,-0.095,17.291,17.306,15.506,7.507,-1.65,22081.0,6.0,6.0,6.0,0.0,15.492,7.5,3.351
0.082,5.163,-0.137,17.328,17.404,15.518,7.513,-2.377,22081.0,204.0,204.0,204.0,0.0,15.45,7.48,2.633
0.082,5.163,-0.131,17.314,17.256,15.398,7.455,-2.261,22081.0,204.0,204.0,204.0,0.0,15.449,7.48,2.731
0.082,5.163,-0.088,17.317,17.279,15.492,7.5,-1.522,22081.0,6.0,6.0,6.0,0.0,15.526,7.517,3.475
0.082,5.163,-0.084,17.351,17.289,15.507,7.507,-1.446,22081.0,6.0,6.0,6.0,0.0,15.562,7.534,3.549
0.082,5.163,-0.077,17.67,17.736,15.916,7.705,-1.372,22081.0,204.0,204.0,204.0,0.0,15.856,7.677,3.633
0.082,5.163,-0.071,19.282,19.343,17.366,8.408,-1.375,22081.0,204.0,204.0,204.0,0.0,17.311,8.381,3.63
0.082,5.163,-0.066,20.94,20.917,18.786,9.095,-1.381,22081.0,204.0,204.0,204.0,0.0,18.807,9.105,3.6180000000000003
0.082,5.163,-0.198,17.537,17.458,15.406,7.459,-3.436,22081.0,72.0,204.0,204.0,0.0,15.475,7.492,1.548
0.082,5.163,-0.188,17.5,17.551,15.518,7.513,-3.281,22081.0,204.0,204.0,204.0,0.0,15.474,7.491,1.7280000000000002
0.082,5.163,-0.18,17.464,17.51,15.504,7.506,-3.141,22081.0,204.0,204.0,204.0,0.0,15.463,7.486,1.867
0.082,5.163,-0.172,17.428,17.445,15.471,7.49,-2.98,22081.0,204.0,204.0,204.0,0.0,15.456,7.483,2.023
0.082,5.163,-0.164,17.402,17.279,15.345,7.429,-2.816,22081.0,204.0,204.0,204.0,0.0,15.454,7.482,2.164
0.082,5.163,-0.155,17.377,17.308,15.392,7.452,-2.674,22081.0,204.0,204.0,204.0,0.0,15.453,7.481,2.315
0.082,5.163,-0.216,17.66,17.695,15.557,7.532,-3.791,22081.0,204.0,204.0,204.0,0.0,15.526,7.517,1.2160000000000002
0.082,5.163,-0.209,17.568,17.625,15.519,7.513,-3.655,22081.0,204.0,204.0,204.0,0.0,15.469,7.489,1.3570000000000002
0.082,5.166,-0.124,17.295,17.309,15.437,7.531,-2.144,22081.0,204.0,204.0,204.0,0.0,15.424,7.525,2.858
0.082,5.166,-0.119,17.287,17.252,15.396,7.511,-2.05,22081.0,204.0,204.0,204.0,0.0,15.426,7.526,2.945
0.082,5.166,-0.113,17.28,17.199,15.358,7.493,-1.944,22081.0,6.0,6.0,6.0,0.0,15.431,7.528,3.0469999999999997
0.082,5.166,-0.106,17.276,17.333,15.49,7.557,-1.841,22081.0,6.0,6.0,6.0,0.0,15.439,7.532,3.165
0.082,5.166,-0.149,17.363,17.378,15.446,7.536,-2.577,22081.0,204.0,204.0,204.0,0.0,15.433,7.529,2.425
0.082,5.166,-0.142,17.347,17.397,15.477,7.551,-2.47,22081.0,204.0,204.0,204.0,0.0,15.433,7.529,2.537
0.082,5.166,-0.102,17.277,17.273,15.443,7.534,-1.758,22081.0,6.0,6.0,6.0,0.0,15.447,7.536,3.241
0.082,5.166,-0.095,17.286,17.245,15.429,7.527,-1.644,22081.0,6.0,6.0,6.0,0.0,15.465,7.545,3.3520000000000003
0.082,5.166,-0.137,17.323,17.355,15.451,7.538,-2.371,22081.0,204.0,204.0,204.0,0.0,15.423,7.525,2.634
0.082,5.166,-0.131,17.31,17.254,15.373,7.5,-2.261,22081.0,204.0,204.0,204.0,0.0,15.423,7.524,2.732
0.082,5.166,-0.088,17.312,17.218,15.414,7.52,-1.517,22081.0,6.0,6.0,6.0,0.0,15.498,7.561,3.475
0.082,5.166,-0.084,17.345,17.24,15.44,7.533,-1.442,22081.0,6.0,6.0,6.0,0.0,15.534,7.578,3.549
0.082,5.166,-0.077,17.614,17.67,15.833,7.725,-1.367,22081.0,204.0,204.0,204.0,0.0,15.783,7.7,3.637
0.082,5.166,-0.071,19.188,19.277,17.281,8.431,-1.37,22081.0,204.0,204.0,204.0,0.0,17.202,8.392,3.636
0.082,5.166,-0.066,20.7,20.687,18.552,9.051,-1.365,22081.0,204.0,204.0,204.0,0.0,18.564,9.057,3.634
0.082,5.166,-0.198,17.536,17.457,15.383,7.505,-3.436,22081.0,204.0,204.0,204.0,0.0,15.452,7.539,1.548
0.082,5.166,-0.188,17.496,17.539,15.485,7.555,-3.279,22081.0,204.0,204.0,204.0,0.0,15.447,7.536,1.729
0.082,5.166,-0.18,17.459,17.5,15.473,7.549,-3.14,22081.0,204.0,204.0,204.0,0.0,15.437,7.531,1.8679999999999999
0.082,5.166,-0.172,17.424,17.423,15.428,7.527,-2.976,22081.0,204.0,204.0,204.0,0.0,15.429,7.528,2.024
0.082,5.166,-0.164,17.398,17.256,15.301,7.465,-2.812,22081.0,204.0,204.0,204.0,0.0,15.427,7.527,2.165
0.082,5.166,-0.155,17.373,17.346,15.402,7.514,-2.68,22081.0,204.0,204.0,204.0,0.0,15.426,7.526,2.316
