timestamp,yaw,pitch,distance,distance_noise,x,y,z,x_noise,y_noise,z_noise,object_id,color,color,color,id
0.024,1.526,-0.434,3.386,3.303,-3.068,0.137,-1.425,-2.993,0.134,-1.39,22081.0,204.0,204.0,204.0,0.0
0.024,1.529,-0.434,3.353,3.283,-3.039,0.127,-1.411,-2.975,0.124,-1.382,22081.0,204.0,204.0,204.0,0.0
0.024,1.532,-0.434,3.321,3.231,-3.01,0.117,-1.398,-2.929,0.113,-1.36,22081.0,204.0,204.0,204.0,0.0
0.024,1.535,-0.434,3.309,3.23,-2.999,0.107,-1.393,-2.928,0.105,-1.36,22081.0,204.0,204.0,204.0,0.0
0.024,1.538,-0.434,3.303,3.207,-2.995,0.098,-1.39,-2.907,0.095,-1.35,22081.0,204.0,204.0,204.0,0.0
0.025,1.541,-0.434,3.298,3.191,-2.99,0.089,-1.388,-2.894,0.086,-1.343,22081.0,204.0,204.0,204.0,0.0
0.025,1.544,-0.434,3.293,3.179,-2.986,0.08,-1.386,-2.882,0.077,-1.338,22081.0,204.0,204.0,204.0,0.0
0.025,1.544,-0.423,3.457,3.595,-3.15,0.084,-1.421,-3.276,0.087,-1.477,22081.0,204.0,204.0,204.0,0.0
0.025,1.547,-0.434,3.287,3.218,-2.981,0.07,-1.384,-2.918,0.069,-1.355,22081.0,204.0,204.0,204.0,0.0
0.025,1.547,-0.423,3.422,3.555,-3.119,0.074,-1.406,-3.24,0.077,-1.461,22081.0,204.0,204.0,204.0,0.0
0.025,1.55,-0.434,3.282,3.19,-2.977,0.061,-1.382,-2.893,0.06,-1.343,22081.0,204.0,204.0,204.0,0.0
0.025,1.55,-0.423,3.393,3.484,-3.092,0.064,-1.394,-3.176,0.065,-1.432,22081.0,204.0,204.0,204.0,0.0
0.025,1.553,-0.434,3.277,3.218,-2.972,0.052,-1.379,-2.918,0.051,-1.354,22081.0,204.0,204.0,204.0,0.0
0.025,1.553,-0.423,3.387,3.467,-3.087,0.054,-1.392,-3.16,0.056,-1.425,22081.0,204.0,204.0,204.0,0.0
0.025,1.556,-0.434,3.272,3.165,-2.967,0.043,-1.377,-2.871,0.042,-1.332,22081.0,204.0,204.0,204.0,0.0
0.025,1.556,-0.423,3.381,3.498,-3.082,0.045,-1.389,-3.188,0.046,-1.437,22081.0,204.0,204.0,204.0,0.0
0.025,1.556,-0.414,3.55,3.592,-3.249,0.047,-1.429,-3.287,0.048,-1.446,22081.0,204.0,204.0,204.0,0.0
0.025,1.559,-0.434,3.266,3.22,-2.963,0.034,-1.375,-2.921,0.034,-1.356,22081.0,204.0,204.0,204.0,0.0
0.025,1.559,-0.423,3.376,3.45,-3.077,0.036,-1.387,-3.145,0.036,-1.418,22081.0,204.0,204.0,204.0,0.0
0.025,1.559,-0.414,3.513,3.538,-3.215,0.037,-1.414,-3.238,0.037,-1.425,22081.0,204.0,204.0,204.0,0.0
0.025,1.562,-0.434,3.262,3.166,-2.959,0.025,-1.373,-2.872,0.025,-1.333,22081.0,204.0,204.0,204.0,0.0
0.025,1.562,-0.423,3.37,3.443,-3.072,0.026,-1.385,-3.138,0.027,-1.415,22081.0,204.0,204.0,204.0,0.0
0.025,1.562,-0.414,3.476,3.468,-3.182,0.027,-1.4,-3.174,0.027,-1.396,22081.0,204.0,204.0,204.0,0.0
0.025,1.565,-0.434,3.26,3.098,-2.957,0.016,-1.372,-2.81,0.016,-1.304,22081.0,204.0,204.0,204.0,0.0
0.025,1.565,-0.423,3.364,3.368,-3.067,0.017,-1.383,-3.07,0.017,-1.384,22081.0,204.0,204.0,204.0,0.0
0.025,1.565,-0.414,3.46,3.405,-3.167,0.018,-1.393,-3.117,0.017,-1.371,22081.0,204.0,204.0,204.0,0.0
0.025,1.568,-0.434,3.258,3.15,-2.955,0.007,-1.371,-2.857,0.007,-1.326,22081.0,204.0,204.0,204.0,0.0
0.025,1.568,-0.423,3.359,3.432,-3.062,0.008,-1.38,-3.129,0.008,-1.41,22081.0,204.0,204.0,204.0,0.0
0.025,1.568,-0.414,3.454,3.463,-3.161,0.008,-1.391,-3.17,0.008,-1.394,22081.0,204.0,204.0,204.0,0.0
0.025,1.571,-0.434,3.256,3.202,-2.954,-0.001,-1.371,-2.905,-0.001,-1.348,22081.0,204.0,204.0,204.0,0.0
0.025,1.571,-0.423,3.353,3.395,-3.057,-0.002,-1.378,-3.095,-0.002,-1.395,22081.0,204.0,204.0,204.0,0.0
0.025,1.571,-0.414,3.448,3.501,-3.156,-0.002,-1.388,-3.205,-0.002,-1.41,22081.0,204.0,204.0,204.0,0.0
0.025,1.574,-0.434,3.255,3.204,-2.952,-0.01,-1.37,-2.906,-0.01,-1.349,22081.0,204.0,204.0,204.0,0.0
0.025,1.574,-0.423,3.347,3.362,-3.052,-0.011,-1.376,-3.065,-0.011,-1.381,22081.0,204.0,204.0,204.0,0.0
0.025,1.574,-0.414,3.442,3.548,-3.151,-0.011,-1.386,-3.248,-0.011,-1.429,22081.0,204.0,204.0,204.0,0.0
0.025,1.577,-0.434,3.253,3.172,-2.95,-0.019,-1.369,-2.877,-0.019,-1.335,22081.0,204.0,204.0,204.0,0.0
0.025,1.577,-0.423,3.342,3.441,-3.047,-0.02,-1.373,-3.137,-0.021,-1.414,22081.0,204.0,204.0,204.0,0.0
0.025,1.577,-0.414,3.436,3.501,-3.145,-0.021,-1.384,-3.205,-0.021,-1.41,22081.0,204.0,204.0,204.0,0.0
0.025,1.58,-0.434,3.251,3.16,-2.949,-0.028,-1.368,-2.866,-0.027,-1.33,22081.0,204.0,204.0,204.0,0.0
0.025,1.58,-0.423,3.34,3.405,-3.045,-0.029,-1.372,-3.104,-0.03,-1.399,22081.0,204.0,204.0,204.0,0.0
