timestamp,yaw,pitch,distance,distance_noise,x,y,z,x_noise,y_noise,z_noise,object_id,color,color,color,id
0.082,5.175,-0.333,10.228,10.252,8.648,4.316,-3.347,8.668,4.326,-3.355,22081.0,72.0,204.0,204.0,0.0
0.082,5.175,-0.27,9.991,9.975,8.614,4.3,-2.669,8.601,4.293,-2.665,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.262,9.967,9.994,8.613,4.299,-2.582,8.637,4.311,-2.589,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.326,10.171,10.101,8.623,4.304,-3.253,8.564,4.274,-3.23,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.317,10.149,10.133,8.629,4.307,-3.162,8.615,4.3,-3.157,22081.0,72.0,204.0,204.0,0.0
0.082,5.175,-0.252,9.941,9.946,8.612,4.299,-2.483,8.617,4.301,-2.485,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.241,9.912,9.954,8.612,4.298,-2.369,8.648,4.316,-2.379,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.307,10.106,10.001,8.619,4.302,-3.054,8.53,4.257,-3.023,22081.0,72.0,204.0,204.0,0.0
0.082,5.175,-0.297,10.067,10.224,8.614,4.3,-2.942,8.748,4.366,-2.988,22081.0,72.0,204.0,204.0,0.0
0.082,5.175,-0.18,9.836,9.86,8.658,4.321,-1.765,8.679,4.332,-1.769,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.172,9.837,9.751,8.672,4.329,-1.68,8.596,4.29,-1.666,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.231,9.888,9.943,8.612,4.298,-2.263,8.661,4.323,-2.276,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.225,9.875,9.819,8.613,4.299,-2.204,8.564,4.274,-2.192,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.164,9.843,9.698,8.689,4.337,-1.604,8.561,4.273,-1.581,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.155,9.858,9.749,8.715,4.35,-1.523,8.618,4.302,-1.506,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.216,9.861,9.889,8.618,4.301,-2.113,8.643,4.314,-2.119,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.209,9.852,9.946,8.624,4.304,-2.043,8.705,4.345,-2.063,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.149,9.865,9.96,8.716,4.383,-1.463,8.799,4.425,-1.477,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.142,9.979,10.078,8.825,4.438,-1.417,8.912,4.482,-1.431,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.137,10.407,10.392,9.21,4.632,-1.422,9.197,4.625,-1.42,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.131,10.999,10.94,9.742,4.899,-1.441,9.689,4.873,-1.433,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.198,9.824,9.748,8.605,4.327,-1.934,8.538,4.294,-1.919,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.188,9.815,9.875,8.614,4.332,-1.835,8.667,4.359,-1.846,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.37,10.406,10.539,8.668,4.359,-3.762,8.778,4.415,-3.81,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.361,10.307,10.262,8.615,4.333,-3.637,8.578,4.314,-3.621,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.349,10.252,10.182,8.605,4.328,-3.509,8.547,4.298,-3.485,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.286,10.025,10.018,8.591,4.32,-2.833,8.585,4.317,-2.831,22081.0,72.0,204.0,204.0,0.0
0.082,5.178,-0.28,10.004,9.961,8.59,4.32,-2.76,8.553,4.301,-2.748,22081.0,72.0,204.0,204.0,0.0
0.082,5.178,-0.339,10.233,10.271,8.622,4.336,-3.403,8.654,4.352,-3.416,22081.0,72.0,204.0,204.0,0.0
0.082,5.178,-0.333,10.211,10.168,8.62,4.335,-3.341,8.584,4.317,-3.327,22081.0,72.0,204.0,204.0,0.0
0.082,5.178,-0.27,9.981,9.948,8.593,4.321,-2.666,8.565,4.307,-2.657,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.262,9.957,9.937,8.592,4.321,-2.58,8.574,4.312,-2.574,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.326,10.15,10.125,8.592,4.321,-3.246,8.571,4.31,-3.238,22081.0,204.0,1.0,0.0,0.0
0.082,5.178,-0.317,10.136,10.118,8.605,4.327,-3.158,8.589,4.319,-3.152,22081.0,72.0,204.0,204.0,0.0
0.082,5.178,-0.252,9.931,9.919,8.591,4.321,-2.481,8.58,4.315,-2.478,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.241,9.903,9.985,8.591,4.32,-2.367,8.662,4.356,-2.386,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.307,10.095,10.017,8.597,4.324,-3.051,8.531,4.29,-3.028,22081.0,72.0,204.0,204.0,0.0
0.082,5.178,-0.297,10.058,10.252,8.593,4.321,-2.94,8.759,4.405,-2.997,22081.0,72.0,204.0,204.0,0.0
0.082,5.178,-0.18,9.812,9.831,8.624,4.337,-1.76,8.641,4.345,-1.764,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.172,9.814,9.822,8.639,4.344,-1.676,8.646,4.348,-1.678,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.231,9.878,9.815,8.591,4.32,-2.261,8.536,4.293,-2.246,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.225,9.866,9.804,8.592,4.321,-2.202,8.538,4.294,-2.188,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.164,9.821,9.669,8.656,4.353,-1.601,8.523,4.286,-1.576,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.155,9.837,9.753,8.683,4.367,-1.52,8.609,4.329,-1.507,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.216,9.849,9.876,8.594,4.322,-2.11,8.618,4.334,-2.116,22081.0,204.0,204.0,204.0,0.0
0.082,5.178,-0.209,9.837,9.952,8.598,4.324,-2.04,8.698,4.374,-2.064,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.124,11.487,11.505,10.168,5.152,-1.423,10.184,5.16,-1.425,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.119,12.236,12.266,10.837,5.491,-1.454,10.864,5.505,-1.458,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.113,20.446,20.293,18.122,9.182,-2.311,17.986,9.113,-2.294,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.106,20.252,20.288,17.963,9.102,-2.151,17.995,9.118,-2.155,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.149,9.847,9.828,8.687,4.401,-1.46,8.67,4.393,-1.457,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.142,9.923,9.954,8.762,4.44,-1.409,8.789,4.453,-1.413,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.102,20.173,20.251,17.901,9.07,-2.053,17.971,9.106,-2.061,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.137,10.25,10.238,9.058,4.589,-1.4,9.047,4.584,-1.399,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.131,10.756,10.751,9.512,4.82,-1.409,9.507,4.817,-1.409,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.198,9.814,9.666,8.584,4.349,-1.932,8.454,4.283,-1.903,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.188,9.806,9.862,8.593,4.354,-1.833,8.642,4.379,-1.844,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.37,10.381,10.571,8.634,4.374,-3.753,8.791,4.454,-3.822,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.361,10.294,10.263,8.592,4.353,-3.633,8.566,4.34,-3.622,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.349,10.242,10.179,8.584,4.35,-3.506,8.532,4.323,-3.484,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.286,10.015,10.031,8.57,4.342,-2.83,8.584,4.349,-2.835,22081.0,72.0,204.0,204.0,0.0
0.082,5.181,-0.28,9.994,9.891,8.569,4.342,-2.757,8.481,4.297,-2.729,22081.0,72.0,204.0,204.0,0.0
0.082,5.181,-0.339,10.224,10.307,8.601,4.358,-3.4,8.671,4.393,-3.428,22081.0,72.0,204.0,204.0,0.0
0.082,5.181,-0.333,10.184,10.19,8.584,4.349,-3.333,8.589,4.352,-3.334,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.27,9.972,9.98,8.572,4.343,-2.664,8.579,4.347,-2.666,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.262,9.948,9.922,8.571,4.343,-2.577,8.549,4.331,-2.57,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.326,10.149,10.095,8.578,4.346,-3.245,8.532,4.323,-3.228,22081.0,204.0,1.0,0.0,0.0
0.082,5.181,-0.317,10.127,10.093,8.583,4.349,-3.155,8.555,4.335,-3.145,22081.0,72.0,204.0,204.0,0.0
0.082,5.181,-0.252,9.922,9.936,8.57,4.342,-2.479,8.582,4.348,-2.482,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.241,9.893,9.988,8.57,4.342,-2.365,8.651,4.383,-2.387,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.307,10.086,10.052,8.576,4.345,-3.048,8.547,4.331,-3.038,22081.0,72.0,204.0,204.0,0.0
0.082,5.181,-0.297,10.048,10.174,8.572,4.343,-2.937,8.679,4.398,-2.974,22081.0,72.0,204.0,204.0,0.0
0.082,5.181,-0.18,9.801,9.877,8.601,4.358,-1.758,8.668,4.392,-1.772,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.172,9.801,9.79,8.614,4.365,-1.674,8.605,4.36,-1.672,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.231,9.87,9.835,8.57,4.342,-2.259,8.54,4.327,-2.251,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.225,9.858,9.866,8.572,4.343,-2.2,8.579,4.347,-2.202,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.164,9.806,9.666,8.631,4.373,-1.598,8.507,4.31,-1.575,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.155,9.821,9.731,8.655,4.386,-1.518,8.576,4.345,-1.504,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.216,9.839,9.89,8.573,4.344,-2.108,8.618,4.366,-2.119,22081.0,204.0,204.0,204.0,0.0
0.082,5.181,-0.209,9.828,9.894,8.577,4.346,-2.038,8.634,4.375,-2.052,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.124,11.293,11.324,9.981,5.095,-1.399,10.008,5.109,-1.402,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.119,11.846,11.784,10.476,5.348,-1.408,10.421,5.32,-1.401,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.113,12.557,12.44,11.113,5.673,-1.42,11.009,5.62,-1.406,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.106,20.259,20.232,17.942,9.159,-2.152,17.918,9.147,-2.149,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.149,9.836,9.785,8.664,4.423,-1.459,8.619,4.4,-1.451,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.142,9.893,9.925,8.722,4.453,-1.404,8.75,4.467,-1.409,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.102,19.957,19.979,17.683,9.027,-2.032,17.702,9.037,-2.034,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.137,10.171,10.206,8.974,4.581,-1.389,9.005,4.597,-1.394,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.131,10.62,10.535,9.377,4.787,-1.392,9.302,4.749,-1.38,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.198,9.806,9.749,8.563,4.371,-1.93,8.513,4.346,-1.919,22081.0,6.0,6.0,6.0,0.0
0.083,5.184,-0.188,9.797,9.87,8.572,4.376,-1.832,8.636,4.409,-1.846,22081.0,6.0,6.0,6.0,0.0
0.083,5.184,-0.37,10.369,10.574,8.61,4.395,-3.749,8.781,4.482,-3.823,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.361,10.284,10.198,8.57,4.375,-3.629,8.498,4.338,-3.599,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.349,10.233,10.173,8.563,4.371,-3.502,8.514,4.346,-3.482,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.286,10.006,10.016,8.549,4.364,-2.827,8.557,4.368,-2.83,22081.0,72.0,204.0,204.0,0.0
0.083,5.184,-0.28,9.985,9.908,8.548,4.364,-2.755,8.483,4.33,-2.734,22081.0,72.0,204.0,204.0,0.0
0.083,5.184,-0.339,10.214,10.26,8.58,4.38,-3.397,8.618,4.399,-3.412,22081.0,72.0,204.0,204.0,0.0
0.083,5.184,-0.333,10.191,10.227,8.577,4.378,-3.335,8.607,4.394,-3.347,22081.0,72.0,204.0,204.0,0.0
0.083,5.184,-0.27,9.963,9.946,8.551,4.365,-2.661,8.537,4.358,-2.657,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.262,9.939,9.912,8.55,4.365,-2.575,8.527,4.353,-2.568,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.326,10.153,10.153,8.568,4.374,-3.247,8.568,4.374,-3.247,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.317,10.117,10.037,8.562,4.371,-3.152,8.495,4.336,-3.127,22081.0,72.0,204.0,204.0,0.0
0.083,5.184,-0.252,9.913,9.873,8.549,4.364,-2.476,8.515,4.347,-2.466,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.241,9.884,9.982,8.548,4.364,-2.362,8.633,4.407,-2.386,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.307,10.076,9.997,8.555,4.367,-3.045,8.487,4.333,-3.021,22081.0,72.0,204.0,204.0,0.0
0.083,5.184,-0.297,10.039,10.19,8.551,4.365,-2.934,8.679,4.431,-2.978,22081.0,72.0,204.0,204.0,0.0
0.083,5.184,-0.18,9.793,9.855,8.581,4.38,-1.757,8.635,4.408,-1.768,22081.0,6.0,6.0,6.0,0.0
0.083,5.184,-0.172,9.793,9.855,8.594,4.387,-1.673,8.648,4.415,-1.683,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.231,9.86,9.827,8.549,4.364,-2.257,8.521,4.35,-2.249,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.225,9.848,9.837,8.55,4.364,-2.198,8.54,4.36,-2.195,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.164,9.798,9.628,8.61,4.395,-1.597,8.461,4.319,-1.569,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.155,9.813,9.751,8.635,4.408,-1.516,8.58,4.38,-1.507,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.216,9.83,9.796,8.552,4.366,-2.106,8.523,4.351,-2.099,22081.0,204.0,204.0,204.0,0.0
0.083,5.184,-0.209,9.819,9.901,8.556,4.367,-2.036,8.627,4.404,-2.053,22081.0,6.0,6.0,6.0,0.0
0.083,5.187,-0.124,11.191,11.153,9.876,5.079,-1.386,9.842,5.061,-1.381,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.119,11.677,11.733,10.311,5.303,-1.388,10.36,5.328,-1.394,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.113,12.326,12.218,10.891,5.601,-1.393,10.796,5.552,-1.381,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.106,13.227,13.269,11.696,6.015,-1.405,11.733,6.034,-1.409,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.149,9.829,9.86,8.644,4.445,-1.458,8.671,4.46,-1.462,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.142,9.884,9.885,8.701,4.475,-1.403,8.702,4.475,-1.403,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.102,13.887,13.97,12.285,6.318,-1.414,12.358,6.356,-1.422,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.137,10.121,10.09,8.916,4.585,-1.383,8.889,4.571,-1.378,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.131,10.566,10.46,9.315,4.79,-1.384,9.221,4.742,-1.371,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.198,9.797,9.682,8.542,4.393,-1.928,8.441,4.341,-1.906,22081.0,6.0,6.0,6.0,0.0
0.083,5.187,-0.188,9.788,9.796,8.551,4.398,-1.83,8.558,4.401,-1.832,22081.0,6.0,6.0,6.0,0.0
0.083,5.187,-0.37,10.357,10.579,8.587,4.416,-3.745,8.771,4.511,-3.825,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.361,10.274,10.213,8.549,4.397,-3.626,8.498,4.37,-3.604,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.349,10.229,10.195,8.547,4.396,-3.501,8.519,4.381,-3.49,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.286,10.005,9.991,8.535,4.389,-2.827,8.522,4.383,-2.823,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.28,9.985,9.931,8.535,4.389,-2.755,8.489,4.366,-2.74,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.339,10.206,10.258,8.559,4.402,-3.394,8.603,4.424,-3.411,22081.0,72.0,204.0,204.0,0.0
0.083,5.187,-0.333,10.177,10.158,8.552,4.398,-3.33,8.536,4.39,-3.324,22081.0,204.0,1.0,0.0,0.0
0.083,5.187,-0.27,9.958,9.932,8.534,4.389,-2.66,8.512,4.377,-2.653,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.262,9.935,9.949,8.533,4.388,-2.574,8.545,4.395,-2.577,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.326,10.148,10.082,8.55,4.397,-3.245,8.495,4.369,-3.224,22081.0,72.0,204.0,204.0,0.0
0.083,5.187,-0.317,10.11,10.068,8.543,4.394,-3.15,8.508,4.375,-3.137,22081.0,72.0,204.0,204.0,0.0
0.083,5.187,-0.252,9.909,9.848,8.532,4.388,-2.475,8.48,4.361,-2.46,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.241,9.88,9.983,8.531,4.387,-2.361,8.621,4.433,-2.386,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.307,10.07,9.971,8.537,4.39,-3.044,8.452,4.347,-3.014,22081.0,72.0,204.0,204.0,0.0
0.083,5.187,-0.297,10.038,10.218,8.537,4.39,-2.934,8.69,4.469,-2.987,22081.0,204.0,204.0,204.0,0.0
0.083,5.187,-0.18,9.784,9.796,8.56,4.402,-1.755,8.57,4.407,-1.757,22081.0,6.0,6.0,6.0,0.0
0.083,5.187,-0.172,9.784,9.761,8.573,4.409,-1.671,8.552,4.398,-1.667,22081.0,6.0,6.0,6.0,0.0
0.083,5.187,-0.231,9.855,9.771,8.531,4.387,-2.255,8.459,4.35,-2.236,22081.0,204.0,204.0,204.0,0.0
