timestamp,yaw,pitch,distance,distance_noise,x,y,z,x_noise,y_noise,z_noise,object_id,color,color,color,id
0.083,5.19,-0.113,26.186,26.153,23.102,11.969,-2.96,23.072,11.954,-2.956,22081.0,204.0,204.0,204.0,0.0
0.083,5.19,-0.106,26.109,26.147,23.051,11.943,-2.773,23.085,11.96,-2.777,22081.0,204.0,204.0,204.0,0.0
0.083,5.19,-0.102,26.092,26.14,23.047,11.941,-2.656,23.089,11.963,-2.661,22081.0,204.0,204.0,204.0,0.0
0.083,5.19,-0.095,26.075,26.12,23.047,11.94,-2.486,23.086,11.961,-2.49,22081.0,204.0,204.0,204.0,0.0
0.083,5.19,-0.088,26.078,26.054,23.065,11.95,-2.297,23.044,11.939,-2.295,22081.0,204.0,204.0,204.0,0.0
0.083,5.19,-0.084,26.14,26.068,23.129,11.983,-2.186,23.065,11.95,-2.18,22081.0,204.0,204.0,204.0,0.0
0.083,5.193,-0.124,26.083,26.151,22.945,11.976,-3.23,23.005,12.007,-3.239,22081.0,72.0,204.0,204.0,0.0
0.083,5.193,-0.119,26.052,26.038,22.932,11.969,-3.096,22.92,11.963,-3.095,22081.0,72.0,204.0,204.0,0.0
0.083,5.193,-0.113,26.023,25.936,22.922,11.964,-2.942,22.845,11.924,-2.932,22081.0,72.0,204.0,204.0,0.0
0.083,5.193,-0.106,26.003,26.044,22.921,11.963,-2.762,22.957,11.982,-2.766,22081.0,204.0,204.0,204.0,0.0
0.083,5.193,-0.142,26.192,26.266,22.984,11.996,-3.718,23.05,12.03,-3.729,22081.0,204.0,204.0,204.0,0.0
0.083,5.193,-0.102,25.989,26.031,22.92,11.963,-2.645,22.957,11.982,-2.65,22081.0,204.0,204.0,204.0,0.0
0.083,5.193,-0.095,25.971,25.976,22.918,11.962,-2.476,22.923,11.964,-2.477,22081.0,204.0,204.0,204.0,0.0
0.083,5.193,-0.137,26.132,26.17,22.949,11.978,-3.57,22.982,11.995,-3.575,22081.0,204.0,204.0,204.0,0.0
0.083,5.193,-0.131,26.124,26.033,22.959,11.983,-3.423,22.88,11.942,-3.411,22081.0,204.0,204.0,204.0,0.0
0.083,5.193,-0.088,25.955,25.903,22.92,11.963,-2.286,22.874,11.939,-2.282,22081.0,204.0,204.0,204.0,0.0
0.083,5.193,-0.084,25.949,25.878,22.924,11.965,-2.17,22.861,11.932,-2.164,22081.0,204.0,204.0,204.0,0.0
0.083,5.193,-0.077,25.95,26.038,22.936,11.971,-2.007,23.013,12.012,-2.014,22081.0,204.0,204.0,204.0,0.0
0.083,5.193,-0.071,25.959,26.027,22.955,11.981,-1.845,23.015,12.012,-1.85,22081.0,204.0,204.0,204.0,0.0
0.083,5.193,-0.066,25.972,25.976,22.974,11.991,-1.714,22.978,11.993,-1.714,22081.0,204.0,204.0,204.0,0.0
