timestamp,yaw,pitch,distance,distance_noise,x,y,z,x_noise,y_noise,z_noise,object_id,color,color,color,id
0.031,1.927,-0.423,5.019,5.079,-4.288,-1.596,-2.062,-4.339,-1.615,-2.087,22081.0,204.0,204.0,204.0,0.0
0.031,1.927,-0.361,5.925,5.86,-5.195,-1.934,-2.091,-5.138,-1.913,-2.068,22081.0,204.0,204.0,204.0,0.0
0.031,1.927,-0.349,6.176,6.1,-5.439,-2.025,-2.114,-5.371,-2.0,-2.088,22081.0,204.0,204.0,204.0,0.0
0.031,1.927,-0.414,5.127,5.15,-4.398,-1.637,-2.064,-4.418,-1.645,-2.074,22081.0,204.0,204.0,204.0,0.0
0.031,1.927,-0.403,5.276,5.32,-4.549,-1.694,-2.067,-4.587,-1.708,-2.084,22081.0,204.0,204.0,204.0,0.0
0.031,1.927,-0.339,6.537,6.54,-5.777,-2.151,-2.174,-5.781,-2.152,-2.175,22081.0,204.0,204.0,204.0,0.0
0.031,1.93,-0.395,5.376,5.436,-4.645,-1.745,-2.067,-4.697,-1.765,-2.09,22081.0,204.0,204.0,204.0,0.0
0.031,1.93,-0.388,5.476,5.438,-4.746,-1.783,-2.071,-4.713,-1.771,-2.056,22081.0,204.0,204.0,204.0,0.0
0.031,1.93,-0.38,5.602,5.607,-4.871,-1.83,-2.075,-4.876,-1.832,-2.077,22081.0,204.0,204.0,204.0,0.0
0.031,1.93,-0.37,5.756,5.846,-5.024,-1.887,-2.081,-5.102,-1.917,-2.114,22081.0,204.0,204.0,204.0,0.0
0.031,1.93,-0.434,4.891,4.803,-4.153,-1.56,-2.059,-4.078,-1.532,-2.022,22081.0,204.0,204.0,204.0,0.0
0.031,1.93,-0.423,5.016,5.13,-4.281,-1.608,-2.061,-4.378,-1.645,-2.108,22081.0,204.0,204.0,204.0,0.0
0.031,1.93,-0.361,5.913,5.914,-5.179,-1.946,-2.087,-5.18,-1.946,-2.087,22081.0,204.0,204.0,204.0,0.0
0.031,1.93,-0.349,6.136,6.091,-5.397,-2.028,-2.1,-5.358,-2.013,-2.085,22081.0,204.0,204.0,204.0,0.0
0.031,1.93,-0.414,5.123,5.14,-4.39,-1.649,-2.063,-4.404,-1.655,-2.07,22081.0,204.0,204.0,204.0,0.0
0.031,1.93,-0.403,5.272,5.38,-4.541,-1.706,-2.066,-4.633,-1.741,-2.108,22081.0,204.0,204.0,204.0,0.0
0.031,1.93,-0.339,6.384,6.456,-5.636,-2.117,-2.123,-5.699,-2.141,-2.147,22081.0,204.0,204.0,204.0,0.0
0.031,1.93,-0.333,6.617,6.589,-5.853,-2.199,-2.165,-5.828,-2.19,-2.156,22081.0,204.0,204.0,204.0,0.0
0.031,1.933,-0.395,5.372,5.279,-4.637,-1.758,-2.066,-4.556,-1.728,-2.03,22081.0,204.0,204.0,204.0,0.0
0.031,1.933,-0.388,5.468,5.44,-4.733,-1.795,-2.068,-4.709,-1.786,-2.057,22081.0,204.0,204.0,204.0,0.0
0.031,1.933,-0.38,5.592,5.571,-4.857,-1.842,-2.072,-4.839,-1.835,-2.064,22081.0,204.0,204.0,204.0,0.0
0.031,1.933,-0.37,5.745,5.931,-5.009,-1.899,-2.077,-5.171,-1.961,-2.144,22081.0,204.0,204.0,204.0,0.0
0.031,1.933,-0.434,4.888,4.794,-4.146,-1.572,-2.058,-4.066,-1.542,-2.018,22081.0,204.0,204.0,204.0,0.0
0.031,1.933,-0.423,5.013,5.024,-4.273,-1.62,-2.06,-4.283,-1.624,-2.065,22081.0,204.0,204.0,204.0,0.0
0.031,1.933,-0.361,5.902,5.825,-5.164,-1.958,-2.083,-5.096,-1.932,-2.056,22081.0,204.0,204.0,204.0,0.0
0.031,1.933,-0.349,6.106,6.077,-5.365,-2.034,-2.09,-5.339,-2.025,-2.08,22081.0,204.0,204.0,204.0,0.0
0.031,1.933,-0.414,5.12,5.193,-4.382,-1.662,-2.062,-4.444,-1.685,-2.091,22081.0,204.0,204.0,204.0,0.0
0.031,1.933,-0.403,5.269,5.36,-4.533,-1.719,-2.064,-4.612,-1.749,-2.1,22081.0,204.0,204.0,204.0,0.0
0.031,1.933,-0.339,6.341,6.406,-5.591,-2.12,-2.109,-5.649,-2.142,-2.13,22081.0,204.0,204.0,204.0,0.0
0.031,1.933,-0.333,6.483,6.439,-5.728,-2.172,-2.121,-5.69,-2.157,-2.107,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.395,5.369,5.407,-4.629,-1.771,-2.065,-4.661,-1.784,-2.079,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.388,5.464,5.473,-4.725,-1.808,-2.066,-4.732,-1.81,-2.069,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.38,5.583,5.609,-4.843,-1.853,-2.068,-4.866,-1.862,-2.078,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.37,5.734,5.91,-4.993,-1.911,-2.073,-5.146,-1.969,-2.137,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.434,4.885,4.756,-4.139,-1.584,-2.056,-4.03,-1.542,-2.002,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.423,5.01,5.116,-4.266,-1.632,-2.059,-4.356,-1.667,-2.102,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.361,5.891,5.823,-5.148,-1.97,-2.079,-5.088,-1.947,-2.055,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.349,6.094,5.989,-5.348,-2.046,-2.086,-5.255,-2.011,-2.05,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.414,5.117,5.157,-4.374,-1.674,-2.06,-4.409,-1.687,-2.077,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.403,5.266,5.292,-4.525,-1.731,-2.063,-4.547,-1.74,-2.073,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.339,6.298,6.383,-5.547,-2.122,-2.094,-5.623,-2.151,-2.123,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.333,6.439,6.438,-5.682,-2.174,-2.107,-5.682,-2.174,-2.107,22081.0,204.0,204.0,204.0,0.0
0.031,1.936,-0.326,6.645,6.662,-5.88,-2.25,-2.125,-5.895,-2.256,-2.13,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.395,5.365,5.328,-4.62,-1.784,-2.063,-4.588,-1.771,-2.049,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.388,5.461,5.477,-4.716,-1.821,-2.065,-4.73,-1.826,-2.071,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.38,5.579,5.608,-4.834,-1.866,-2.067,-4.859,-1.876,-2.077,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.37,5.723,5.876,-4.978,-1.922,-2.069,-5.111,-1.973,-2.125,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.434,4.882,4.826,-4.132,-1.595,-2.055,-4.084,-1.577,-2.031,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.423,5.007,5.112,-4.258,-1.644,-2.057,-4.348,-1.679,-2.101,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.361,5.879,5.842,-5.132,-1.981,-2.075,-5.099,-1.969,-2.062,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.349,6.082,5.978,-5.331,-2.058,-2.082,-5.24,-2.023,-2.046,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.414,5.114,5.159,-4.367,-1.686,-2.059,-4.406,-1.701,-2.078,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.403,5.262,5.381,-4.517,-1.744,-2.062,-4.619,-1.783,-2.108,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.339,6.28,6.369,-5.525,-2.133,-2.089,-5.603,-2.163,-2.118,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.333,6.395,6.359,-5.637,-2.176,-2.093,-5.606,-2.164,-2.081,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.326,6.598,6.528,-5.832,-2.252,-2.11,-5.77,-2.228,-2.087,22081.0,204.0,204.0,204.0,0.0
0.031,1.939,-0.317,6.841,6.884,-6.064,-2.341,-2.131,-6.102,-2.356,-2.145,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.395,5.362,5.324,-4.612,-1.796,-2.062,-4.579,-1.784,-2.048,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.388,5.457,5.448,-4.707,-1.834,-2.063,-4.7,-1.831,-2.06,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.38,5.575,5.574,-4.825,-1.88,-2.065,-4.824,-1.879,-2.065,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.37,5.718,5.879,-4.968,-1.935,-2.068,-5.107,-1.99,-2.126,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.434,4.881,4.762,-4.126,-1.607,-2.055,-4.025,-1.568,-2.004,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.423,5.003,5.058,-4.25,-1.656,-2.056,-4.297,-1.674,-2.079,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.361,5.868,5.813,-5.116,-1.993,-2.071,-5.068,-1.974,-2.051,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.349,6.07,6.081,-5.314,-2.07,-2.078,-5.324,-2.074,-2.081,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.414,5.11,5.136,-4.359,-1.698,-2.058,-4.381,-1.707,-2.068,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.403,5.259,5.302,-4.508,-1.756,-2.06,-4.546,-1.771,-2.077,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.339,6.267,6.295,-5.508,-2.145,-2.084,-5.532,-2.155,-2.094,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.333,6.381,6.373,-5.619,-2.189,-2.088,-5.612,-2.186,-2.085,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.326,6.552,6.544,-5.785,-2.253,-2.095,-5.777,-2.251,-2.093,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.317,6.787,6.767,-6.01,-2.341,-2.115,-5.991,-2.334,-2.108,22081.0,204.0,204.0,204.0,0.0
0.031,1.942,-0.307,7.181,7.099,-6.378,-2.485,-2.17,-6.305,-2.456,-2.145,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.395,5.358,5.338,-4.603,-1.809,-2.061,-4.586,-1.802,-2.053,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.388,5.453,5.391,-4.699,-1.847,-2.062,-4.645,-1.826,-2.039,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.38,5.571,5.539,-4.816,-1.893,-2.064,-4.788,-1.882,-2.052,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.37,5.714,5.904,-4.958,-1.949,-2.066,-5.123,-2.014,-2.135,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.434,4.88,4.782,-4.12,-1.619,-2.054,-4.037,-1.587,-2.013,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.423,5.001,5.036,-4.244,-1.668,-2.055,-4.273,-1.679,-2.069,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.361,5.861,5.843,-5.104,-2.006,-2.068,-5.088,-2.0,-2.062,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.349,6.058,5.997,-5.297,-2.082,-2.073,-5.245,-2.061,-2.053,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.414,5.107,5.046,-4.351,-1.71,-2.057,-4.299,-1.689,-2.032,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.403,5.255,5.319,-4.5,-1.769,-2.059,-4.555,-1.79,-2.084,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.339,6.254,6.324,-5.49,-2.158,-2.08,-5.551,-2.182,-2.103,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.333,6.368,6.329,-5.601,-2.201,-2.084,-5.566,-2.188,-2.071,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.326,6.534,6.469,-5.762,-2.264,-2.089,-5.704,-2.242,-2.069,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.317,6.739,6.718,-5.96,-2.342,-2.1,-5.941,-2.335,-2.093,22081.0,204.0,204.0,204.0,0.0
0.031,1.945,-0.307,7.022,6.95,-6.23,-2.448,-2.122,-6.166,-2.423,-2.101,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.395,5.354,5.331,-4.595,-1.822,-2.059,-4.574,-1.814,-2.05,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.388,5.45,5.422,-4.69,-1.86,-2.061,-4.666,-1.85,-2.05,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.38,5.567,5.505,-4.807,-1.906,-2.062,-4.754,-1.885,-2.04,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.37,5.71,5.929,-4.949,-1.962,-2.065,-5.139,-2.038,-2.144,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.434,4.879,4.746,-4.114,-1.631,-2.054,-4.002,-1.587,-1.998,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.423,5.001,5.086,-4.238,-1.68,-2.055,-4.31,-1.709,-2.09,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.361,5.857,5.804,-5.094,-2.02,-2.067,-5.048,-2.002,-2.048,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.349,6.047,5.997,-5.281,-2.094,-2.07,-5.238,-2.077,-2.053,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.414,5.105,5.19,-4.344,-1.722,-2.056,-4.416,-1.751,-2.09,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.403,5.252,5.38,-4.492,-1.781,-2.058,-4.601,-1.824,-2.108,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.339,6.242,6.306,-5.472,-2.17,-2.076,-5.528,-2.192,-2.097,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.333,6.355,6.374,-5.582,-2.213,-2.079,-5.599,-2.22,-2.086,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.326,6.52,6.527,-5.742,-2.277,-2.085,-5.749,-2.279,-2.087,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.317,6.711,6.69,-5.928,-2.351,-2.091,-5.91,-2.343,-2.085,22081.0,204.0,204.0,204.0,0.0
0.031,1.948,-0.307,6.97,6.918,-6.176,-2.449,-2.107,-6.13,-2.431,-2.091,22081.0,204.0,204.0,204.0,0.0
0.031,1.951,-0.395,5.351,5.344,-4.586,-1.834,-2.058,-4.58,-1.832,-2.055,22081.0,204.0,204.0,204.0,0.0
0.031,1.951,-0.388,5.446,5.403,-4.681,-1.872,-2.059,-4.644,-1.858,-2.043,22081.0,204.0,204.0,204.0,0.0
0.031,1.951,-0.38,5.563,5.594,-4.798,-1.919,-2.061,-4.825,-1.93,-2.072,22081.0,204.0,204.0,204.0,0.0
0.031,1.951,-0.37,5.706,5.913,-4.94,-1.976,-2.063,-5.119,-2.048,-2.138,22081.0,204.0,204.0,204.0,0.0
0.031,1.951,-0.434,4.878,4.817,-4.109,-1.643,-2.053,-4.057,-1.623,-2.027,22081.0,204.0,204.0,204.0,0.0
0.031,1.951,-0.423,5.0,5.042,-4.232,-1.693,-2.055,-4.268,-1.707,-2.072,22081.0,204.0,204.0,204.0,0.0
