timestamp,yaw,pitch,distance,distance_noise,x,y,z,x_noise,y_noise,z_noise,object_id,color,color,color,id
0.082,5.169,-0.095,27.241,27.195,24.335,11.964,-2.597,24.294,11.943,-2.593,22081.0,204.0,204.0,204.0,0.0
0.082,5.172,-0.124,27.18,27.229,24.168,11.972,-3.366,24.211,11.993,-3.372,22081.0,72.0,204.0,204.0,0.0
0.082,5.172,-0.119,27.148,27.193,24.155,11.965,-3.227,24.194,11.985,-3.232,22081.0,72.0,204.0,204.0,0.0
0.082,5.172,-0.113,27.112,26.991,24.139,11.958,-3.065,24.031,11.904,-3.051,22081.0,72.0,204.0,204.0,0.0
0.082,5.172,-0.106,27.081,27.11,24.129,11.953,-2.877,24.155,11.966,-2.88,22081.0,72.0,204.0,204.0,0.0
0.082,5.172,-0.102,27.07,27.077,24.131,11.954,-2.756,24.137,11.957,-2.756,22081.0,204.0,204.0,204.0,0.0
0.082,5.172,-0.095,27.05,27.062,24.129,11.953,-2.579,24.14,11.958,-2.58,22081.0,204.0,204.0,204.0,0.0
0.082,5.172,-0.137,27.26,27.25,24.198,11.987,-3.724,24.189,11.982,-3.722,22081.0,204.0,204.0,204.0,0.0
0.082,5.172,-0.131,27.196,27.167,24.16,11.968,-3.564,24.134,11.955,-3.56,22081.0,204.0,204.0,204.0,0.0
0.082,5.172,-0.088,27.032,27.026,24.128,11.952,-2.381,24.123,11.95,-2.38,22081.0,204.0,204.0,204.0,0.0
0.082,5.172,-0.084,27.024,26.923,24.131,11.953,-2.26,24.041,11.909,-2.252,22081.0,204.0,204.0,204.0,0.0
0.082,5.172,-0.077,27.02,27.091,24.139,11.958,-2.09,24.203,11.989,-2.096,22081.0,204.0,204.0,204.0,0.0
0.082,5.172,-0.071,27.026,27.121,24.156,11.966,-1.921,24.242,12.008,-1.928,22081.0,204.0,204.0,204.0,0.0
0.082,5.172,-0.066,27.037,27.035,24.174,11.975,-1.784,24.173,11.974,-1.784,22081.0,204.0,204.0,204.0,0.0
0.082,5.172,-0.06,27.062,27.061,24.206,11.991,-1.616,24.205,11.99,-1.616,22081.0,204.0,204.0,204.0,0.0
0.082,5.175,-0.124,27.14,27.102,24.096,12.027,-3.361,24.062,12.01,-3.357,22081.0,72.0,204.0,204.0,0.0
0.082,5.175,-0.119,27.111,27.175,24.085,12.022,-3.222,24.142,12.05,-3.23,22081.0,72.0,204.0,204.0,0.0
0.082,5.175,-0.113,27.079,26.998,24.073,12.015,-3.061,24.001,11.98,-3.052,22081.0,72.0,204.0,204.0,0.0
0.082,5.175,-0.106,27.051,27.114,24.067,12.012,-2.873,24.123,12.04,-2.88,22081.0,72.0,204.0,204.0,0.0
