timestamp,yaw,pitch,distance,distance_noise,x_noise,y_noise,z_noise,object_id,color,color.1,color.2,id,x,y,z
0.079,4.958,-0.434,3.43,3.308,2.911,0.73,-1.393,22081.0,204.0,204.0,204.0,0.0,3.018,0.757,3.556
0.079,4.961,-0.434,3.357,3.251,2.858,0.726,-1.368,22081.0,204.0,204.0,204.0,0.0,2.952,0.75,3.5869999999999997
0.079,4.964,-0.434,3.338,3.29,2.89,0.744,-1.385,22081.0,204.0,204.0,204.0,0.0,2.932,0.754,3.5949999999999998
0.079,4.967,-0.434,3.318,3.176,2.788,0.726,-1.337,22081.0,204.0,204.0,204.0,0.0,2.913,0.759,3.6029999999999998
0.079,4.967,-0.423,3.445,3.508,3.095,0.806,-1.442,22081.0,204.0,204.0,204.0,0.0,3.04,0.792,3.584
0.079,4.97,-0.434,3.299,3.234,2.837,0.748,-1.361,22081.0,204.0,204.0,204.0,0.0,2.893,0.763,3.6109999999999998
0.079,4.97,-0.423,3.425,3.516,3.1,0.818,-1.445,22081.0,204.0,204.0,204.0,0.0,3.019,0.796,3.593
0.079,4.973,-0.434,3.282,3.216,2.818,0.752,-1.354,22081.0,204.0,204.0,204.0,0.0,2.876,0.768,3.6189999999999998
0.079,4.973,-0.423,3.404,3.479,3.064,0.818,-1.429,22081.0,204.0,204.0,204.0,0.0,2.998,0.8,3.601
0.079,4.973,-0.414,3.514,3.571,3.158,0.843,-1.438,22081.0,204.0,204.0,204.0,0.0,3.107,0.83,3.585
0.079,4.976,-0.434,3.276,3.162,2.769,0.748,-1.331,22081.0,204.0,204.0,204.0,0.0,2.869,0.775,3.621
0.079,4.976,-0.423,3.383,3.533,3.109,0.84,-1.452,22081.0,204.0,204.0,204.0,0.0,2.978,0.805,3.6100000000000003
0.079,4.976,-0.414,3.492,3.582,3.165,0.855,-1.442,22081.0,204.0,204.0,204.0,0.0,3.085,0.834,3.5940000000000003
0.079,4.979,-0.434,3.271,3.185,2.786,0.762,-1.341,22081.0,204.0,204.0,204.0,0.0,2.862,0.783,3.623
0.079,4.979,-0.423,3.363,3.449,3.033,0.829,-1.417,22081.0,204.0,204.0,204.0,0.0,2.957,0.809,3.6180000000000003
0.079,4.979,-0.414,3.47,3.485,3.077,0.841,-1.403,22081.0,204.0,204.0,204.0,0.0,3.064,0.838,3.6029999999999998
0.079,4.979,-0.403,3.647,3.745,3.324,0.909,-1.467,22081.0,204.0,204.0,204.0,0.0,3.237,0.885,3.5709999999999997
0.079,4.982,-0.434,3.265,3.165,2.767,0.766,-1.332,22081.0,204.0,204.0,204.0,0.0,2.855,0.79,3.626
0.079,4.982,-0.423,3.356,3.458,3.038,0.841,-1.421,22081.0,204.0,204.0,204.0,0.0,2.949,0.816,3.621
